时间/h,到中心距离/cm,温度/℃,水分浓度/(kg/kg)
51.10000000,0.66393347,50.00000000,0.13406057
51.10000000,0.66822772,50.00000000,0.13383660
51.10000000,0.67251044,50.00000000,0.13361122
51.10000000,0.67678159,50.00000000,0.13338444
51.10000000,0.68104116,50.00000000,0.13315626
51.10000000,0.68528911,50.00000000,0.13292669
51.10000000,0.68952540,50.00000000,0.13269571
51.10000000,0.69375000,50.00000000,0.13246333
51.10000000,0.69796289,50.00000000,0.13222956
51.10000000,0.70216402,50.00000000,0.13199439
51.10000000,0.70635337,50.00000000,0.13175782
51.10000000,0.71053090,50.00000000,0.13151986
51.10000000,0.71469658,50.00000000,0.13128050
51.10000000,0.71885038,50.00000000,0.13103974
51.10000000,0.72299225,50.00000000,0.13079759
51.10000000,0.72712217,50.00000000,0.13055404
51.10000000,0.73124011,50.00000000,0.13030910
51.10000000,0.73534602,50.00000000,0.13006276
51.10000000,0.73943987,50.00000000,0.12981502
51.10000000,0.74352163,50.00000000,0.12956589
51.10000000,0.74759126,50.00000000,0.12931535
51.10000000,0.75164872,50.00000000,0.12906342
51.10000000,0.75569398,50.00000000,0.12881009
51.10000000,0.75972700,50.00000000,0.12855536
51.10000000,0.76374774,50.00000000,0.12829922
51.10000000,0.76775617,50.00000000,0.12804169
51.10000000,0.77175225,50.00000000,0.12778274
51.10000000,0.77573593,50.00000000,0.12752240
51.10000000,0.77970719,50.00000000,0.12726064
51.10000000,0.78366597,50.00000000,0.12699748
51.10000000,0.78761225,50.00000000,0.12673290
51.10000000,0.79154598,50.00000000,0.12646692
51.10000000,0.79546712,50.00000000,0.12619951
51.10000000,0.79937563,50.00000000,0.12593069
51.10000000,0.80327148,50.00000000,0.12566045
51.10000000,0.80715461,50.00000000,0.12538879
51.10000000,0.81102499,50.00000000,0.12511570
51.10000000,0.81488258,50.00000000,0.12484118
51.10000000,0.81872733,50.00000000,0.12456523
51.10000000,0.82255919,50.00000000,0.12428785
51.10000000,0.82637814,50.00000000,0.12400902
51.10000000,0.83018411,50.00000000,0.12372876
51.10000000,0.83397708,50.00000000,0.12344705
51.10000000,0.83775699,50.00000000,0.12316389
51.10000000,0.84152379,50.00000000,0.12287928
51.10000000,0.84527745,50.00000000,0.12259321
51.10000000,0.84901792,50.00000000,0.12230567
51.10000000,0.85274514,50.00000000,0.12201667
51.10000000,0.85645908,50.00000000,0.12172620
51.10000000,0.86015968,50.00000000,0.12143425
51.10000000,0.86384689,50.00000000,0.12114082
51.10000000,0.86752068,50.00000000,0.12084590
51.10000000,0.87118098,50.00000000,0.12054948
51.10000000,0.87482775,50.00000000,0.12025157
51.10000000,0.87846094,50.00000000,0.11995215
51.10000000,0.88208049,50.00000000,0.11965121
51.10000000,0.88568636,50.00000000,0.11934876
51.10000000,0.88927850,50.00000000,0.11904478
51.10000000,0.89285684,50.00000000,0.11873927
51.10000000,0.89642134,50.00000000,0.11843222
51.10000000,0.89997195,50.00000000,0.11812361
51.10000000,0.90350860,50.00000000,0.11781345
51.10000000,0.90703125,50.00000000,0.11750173
51.10000000,0.91053983,50.00000000,0.11718843
51.10000000,0.91403430,50.00000000,0.11687355
51.10000000,0.91751459,50.00000000,0.11655708
51.10000000,0.92098064,50.00000000,0.11623901
51.10000000,0.92443240,50.00000000,0.11591932
51.10000000,0.92786981,50.00000000,0.11559802
51.10000000,0.93129281,50.00000000,0.11527508
51.10000000,0.93470133,50.00000000,0.11495050
51.10000000,0.93809532,50.00000000,0.11462426
51.10000000,0.94147471,50.00000000,0.11429636
51.10000000,0.94483943,50.00000000,0.11396679
51.10000000,0.94818944,50.00000000,0.11363552
51.10000000,0.95152465,50.00000000,0.11330255
51.10000000,0.95484500,50.00000000,0.11296786
51.10000000,0.95815044,50.00000000,0.11263144
51.10000000,0.96144088,50.00000000,0.11229328
51.10000000,0.96471626,50.00000000,0.11195336
51.10000000,0.96797652,50.00000000,0.11161167
51.10000000,0.97122157,50.00000000,0.11126819
51.10000000,0.97445135,50.00000000,0.11092290
51.10000000,0.97766579,50.00000000,0.11057579
51.10000000,0.98086481,50.00000000,0.11022684
51.10000000,0.98404835,50.00000000,0.10987603
51.10000000,0.98721631,50.00000000,0.10952335
51.10000000,0.99036863,50.00000000,0.10916878
51.10000000,0.99350522,50.00000000,0.10881229
51.10000000,0.99662602,50.00000000,0.10845387
51.10000000,0.99973093,50.00000000,0.10809350
51.10000000,1.00281988,50.00000000,0.10773115
51.10000000,1.00589278,50.00000000,0.10736680
51.10000000,1.00894955,50.00000000,0.10700043
51.10000000,1.01199011,50.00000000,0.10663201
51.10000000,1.01501436,50.00000000,0.10626153
51.10000000,1.01802222,50.00000000,0.10588895
51.10000000,1.02101360,50.00000000,0.10551425
51.10000000,1.02398840,50.00000000,0.10513740
51.10000000,1.02694654,50.00000000,0.10475838
51.10000000,1.02988792,50.00000000,0.10437716
51.10000000,1.03281244,50.00000000,0.10399369
51.10000000,1.03572001,50.00000000,0.10360797
51.10000000,1.03861053,50.00000000,0.10321994
51.10000000,1.04148389,50.00000000,0.10282959
51.10000000,1.04433999,50.00000000,0.10243687
51.10000000,1.04717873,50.00000000,0.10204175
51.10000000,1.05000000,50.00000000,0.10164419
51.10000000,1.05280369,50.00000000,0.10124416
51.10000000,1.05558970,50.00000000,0.10084161
51.10000000,1.05835790,50.00000000,0.10043651
51.10000000,1.06110818,50.00000000,0.10002881
51.10000000,1.06384043,50.00000000,0.09961846
51.10000000,1.06655452,50.00000000,0.09920543
51.10000000,1.06925034,50.00000000,0.09878967
51.10000000,1.07192775,50.00000000,0.09837112
51.10000000,1.07458664,50.00000000,0.09794973
51.10000000,1.07722687,50.00000000,0.09752546
51.10000000,1.07984830,50.00000000,0.09709824
51.10000000,1.08245081,50.00000000,0.09666803
51.10000000,1.08503425,50.00000000,0.09623475
51.10000000,1.08759848,50.00000000,0.09579835
51.10000000,1.09014336,50.00000000,0.09535877
51.10000000,1.09266874,50.00000000,0.09491593
51.10000000,1.09517446,50.00000000,0.09446978
51.10000000,1.09766038,50.00000000,0.09402022
51.10000000,1.10012632,50.00000000,0.09356720
51.10000000,1.10257214,50.00000000,0.09311063
51.10000000,1.10499766,50.00000000,0.09265043
51.10000000,1.10740271,50.00000000,0.09218650
51.10000000,1.10978712,50.00000000,0.09171878
51.10000000,1.11215070,50.00000000,0.09124715
51.10000000,1.11449327,50.00000000,0.09077152
51.10000000,1.11681464,50.00000000,0.09029179
51.10000000,1.11911461,50.00000000,0.08980785
51.10000000,1.12139299,50.00000000,0.08931960
51.10000000,1.12364956,50.00000000,0.08882690
51.10000000,1.12588412,50.00000000,0.08832964
51.10000000,1.12809644,50.00000000,0.08782770
51.10000000,1.13028630,50.00000000,0.08732092
51.10000000,1.13245347,50.00000000,0.08680918
51.10000000,1.13459770,50.00000000,0.08629231
51.10000000,1.13671875,50.00000000,0.08577017
51.10000000,1.13881636,50.00000000,0.08524259
51.10000000,1.14089027,50.00000000,0.08470938
51.10000000,1.14294020,50.00000000,0.08417037
51.10000000,1.14496588,50.00000000,0.08362536
51.10000000,1.14696699,50.00000000,0.08307415
51.10000000,1.14894325,50.00000000,0.08251651
51.10000000,1.15089433,50.00000000,0.08195222
51.10000000,1.15281990,50.00000000,0.08138103
51.10000000,1.15471962,50.00000000,0.08080268
51.10000000,1.15659314,50.00000000,0.08021689
51.10000000,1.15844008,50.00000000,0.07962338
51.10000000,1.16026006,50.00000000,0.07902184
51.10000000,1.16205267,50.00000000,0.07841192
51.10000000,1.16381748,50.00000000,0.07779329
51.10000000,1.16555405,50.00000000,0.07716556
51.10000000,1.16726191,50.00000000,0.07652833
51.10000000,1.16894058,50.00000000,0.07588117
51.10000000,1.17058953,50.00000000,0.07522362
51.10000000,1.17220822,50.00000000,0.07455520
51.10000000,1.17379608,50.00000000,0.07387538
51.10000000,1.17535248,50.00000000,0.07318359
51.10000000,1.17687679,50.00000000,0.07247922
51.10000000,1.17836832,50.00000000,0.07176164
51.10000000,1.17982632,50.00000000,0.07103015
51.10000000,1.18125000,50.00000000,0.07028402
51.10000000,1.18263852,50.00000000,0.06952244
51.10000000,1.18399097,50.00000000,0.06874458
51.10000000,1.18530635,50.00000000,0.06794956
51.10000000,1.18658359,50.00000000,0.06713643
51.10000000,1.18782152,50.00000000,0.06630424
51.10000000,1.18901884,50.00000000,0.06545200
51.10000000,1.19017412,50.00000000,0.06457874
51.10000000,1.19128579,50.00000000,0.06368354
51.10000000,1.19235205,50.00000000,0.06276563
51.10000000,1.19337087,50.00000000,0.06182449
51.10000000,1.19433995,50.00000000,0.06086006
51.10000000,1.19525658,50.00000000,0.05987309
51.10000000,1.19611757,50.00000000,0.05886560
51.10000000,1.19691906,50.00000000,0.05784178
51.10000000,1.19765625,50.00000000,0.05680943
51.10000000,1.19832295,50.00000000,0.05578230
51.10000000,1.19891072,50.00000000,0.05478425
51.10000000,1.19940707,50.00000000,0.05385678
51.10000000,1.19979037,50.00000000,0.05307496
51.10000000,1.20000000,50.00000000,0.05261875
